"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Album Release Date","Disc Number","Track Number","Track Duration (ms)","Explicit","Popularity","Added By","Added At"
"spotify:track:3OYHJEQg1EI8DCukvACyW7","Orange Mug","spotify:artist:15B9FrdU78YP1NVHRekesE","WONK","spotify:album:3VLuesFv4zM9Qquax6UzDe","Moon Dance","2019-07-31","1","2","218866","false","15","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:5G1tZ7WSNHmvu5mzs3BpQe","My Girl","spotify:artist:5b3ZFm6P1lpZIASMDnBDs9","Kan Sano","spotify:album:7rcd76R4bI3M4wiHvaz8n8","Ghost Notes","2019-05-22","1","6","265056","false","51","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0esW2st130ZwldqSM1NSpe","The Sign","spotify:artist:2W8tmumOv76P22QElkqPCS","ZIN","spotify:album:4JuKrMnp7zNrCLQoXhxt6W","The Sign","2019-09-04","1","1","315400","false","14","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0lPCZSxu5cWCTGpmu0FvLo","SUMMER END","spotify:artist:1mN9lPKzTRTOop4u7S1Uy9","iri","spotify:album:69XlP4txQ4pmMfZI9XWoYU","SUMMER END","2019-09-04","1","1","250234","false","41","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:436AAhaOoKoU556yN7fY52","Lost","spotify:artist:4YPiq62lEVjRdzhSlNto08, spotify:artist:4AgZVM5339ZoMyg38nYyYW","Nao Yoshioka, Devin Morrison","spotify:album:59MLGFACfSnJQ2gzfFnFau","Undeniable","2019-08-16","1","9","221600","false","8","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:7hTw1g7xl2rN3jc2gjfnBp","I Like It","spotify:artist:2oNStf3CKKLM5lnzELWMcH","Taichi Mukai","spotify:album:7lhu8SR42mb1xud5rlqccF","I Like It","2019-05-29","1","1","211061","false","31","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:1DBqmybmBZiJ0N98hbthPD","Plastic Love","spotify:artist:71YfYiTx6KAZFJfKaNYueQ","Friday Night Plans","spotify:album:1xef3FQ2I7H8tBHbgFl0VI","Plastic Love","2018-12-05","1","1","275891","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:68jH0QV84eVWbqLP2AjAni","Squall","spotify:artist:0StJhTOwSFMrgRwDGnnE2S","INO hidefumi","spotify:album:5MEucUHOxsXdbhzB2Szdyj","Squall","2019-09-15","1","1","236907","false","32","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:2Yi3WaEXUwtJNLsu1HRb8e","We Runnin","spotify:artist:1bmqi99UHMUsIQVZDx4dAn, spotify:artist:1Fe6FA7A57suR2KAaERpqH","DJ RYOW, ¥ellow Bucks","spotify:album:2a2BsDj4JdZK4btVBDFCRv","We Runnin","2019-09-04","1","1","163043","false","21","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:4yqqLhxQIdTUlD9LAIum3m","それとこれとは話がべつ! feat. 宇多丸, 小林賢太郎","spotify:artist:6lAinPkC2U1Huibu6Vfr9R, spotify:artist:7iHM4IinhrpzDrOiolBC7e, spotify:artist:1gcCGTmZporZipCp8I4dwC","KREVA, Utamaru, 小林賢太郎","spotify:album:0OSLgs6yjeX2fwPszB1AHn","AFTERMIXTAPE","2019-09-18","1","11","226933","false","28","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:2Xbz3sQeH1QkoFq7tG7KrS","miss u","spotify:artist:7j7kL8K4GE1z5Cdxl7ucBF","Tohji","spotify:album:71f01ZBORjdXl61uvZElCN","angel","2019-08-07","1","9","170801","true","42","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:1n332rLJ6PNPBUfHToBXcc","Bonita","spotify:artist:704gz1q9ieRxZfTkhPlZGG","BIM","spotify:album:5NxNzdpnqsyFaUSpIDSFta","The Beam","2018-07-25","1","2","242981","true","47","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:1i7iPkg9xJIKTDEKebOZuA","Veranda","spotify:artist:704gz1q9ieRxZfTkhPlZGG","BIM","spotify:album:3ZSEJ3FURcZtpseXCd35wh","Veranda","2019-08-30","1","1","207000","false","40","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:4afRtMWRidl34zxKskut4o","未確認飛行物体接近中 - 急接近MIX","spotify:artist:4gsJF2JFh6fEnmN6YQEFYb","キング・ギドラ","spotify:album:1XB3dDf9n4uuG2NEZjqqCI","空からの力","1995-12-10","1","1","236893","false","26","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3MkSQjlRNxa8PLsorN70uA","見まわそう","spotify:artist:4gsJF2JFh6fEnmN6YQEFYb","キング・ギドラ","spotify:album:1XB3dDf9n4uuG2NEZjqqCI","空からの力","1995-12-10","1","3","221733","false","30","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:1sNoAvICes7sji04swVA9S","Let It Be feat. Kid Fresino","spotify:artist:5jgE1ulvZ7sJpjlTwAOWPd, spotify:artist:01b6szRrEne55vkR4tVPHP","Daichi Yamamoto, KID FRESINO","spotify:album:2JcROqtElR2OAg04HHsk0D","Andless","2019-09-04","1","10","235662","false","45","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6jbAvawqW99BrUuIorGpJZ","Kuruna","spotify:artist:7eYVLxvKOQ3w2BAE10ElgF, spotify:artist:0hBYSjDjcAaAuSZcpN8jk9","Taka Perry, JP THE WAVY","spotify:album:5ZF5oDtdY3YccPG6L4C7Hb","Kuruna","2019-08-09","1","1","171632","true","31","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:05WllqOk2vnPiGaY7GZqrI","初恋","spotify:artist:2V8UZPMR1EbkXhzvEGBTrV","Lucky Kilimanjaro","spotify:album:02pNmaQxQURA5nuksAsSd1","初恋","2019-09-04","1","1","200724","false","34","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:349cV9r23dnPtcg0h6BDD6","mellow yellow","spotify:artist:4VIGlACQnSacU0b1HTLA7y","Asako Toki","spotify:album:20a00LhcTYGLNrbqP0HN9Z","SAFARI","2018-05-30","1","9","285080","false","43","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3INuxHtmWtt7r9wookQgrj","High Line","spotify:artist:4VIGlACQnSacU0b1HTLA7y","Asako Toki","spotify:album:36tmuEWrABU7oCDFV72qHR","PASSION BLUE","2019-10-02","1","1","252940","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0XkHSv5ABIS3hFlbqnNPn0","MASETORA","spotify:artist:5W6Mi5J8L2fUefI1Krcacu","Scoobie Do","spotify:album:4PAIlJ8owedLdJiAWhKPLn","Have A Nice Day!","2019-07-31","1","4","203093","false","7","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3CbuWITdQ2xUIHSKTsS6V2","真っ赤なノンフィクション","spotify:artist:5W6Mi5J8L2fUefI1Krcacu","Scoobie Do","spotify:album:4PAIlJ8owedLdJiAWhKPLn","Have A Nice Day!","2019-07-31","1","1","217960","false","4","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:21F0Dw6oFPcFDv0tWTTEe2","Have A Nice Day!","spotify:artist:5W6Mi5J8L2fUefI1Krcacu","Scoobie Do","spotify:album:01SiT1HmbPvEtzwNgINFcy","Have A Nice Day!","2019-07-03","1","1","210573","false","9","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0PgHTmkssLtJx0Xh5Sowr6","HORSEMAN DRIFT ROMANCE","spotify:artist:4QBaxNPLrpxn48GQpBvNgn","ODD Foot Works","spotify:album:1TiqfDBtirfwUYId48vhH0","GOKOH","2019-04-24","1","4","95731","false","23","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:7389FeZyHCj0S85yFw7HE8","Prove","spotify:artist:5Treq1MbA8Kw8EGwJc0nzy, spotify:artist:4Rd7uX3gR54NvnI8Xmkes4, spotify:artist:7K3bqkZs0SVUS9K13bnwHL, spotify:artist:6MeckwC4hczGmKEunXKC1Q","KANDYTOWN, Gottz, KEIJU, MUD","spotify:album:0z9lqxkYnmxaRZg91x5Hjw","LOCAL SERVICE","2019-02-14","1","1","207328","true","28","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3G8lctZjpG3Hcg0fDKNkS9","HND (feat. MUD, BSC & DIAN)","spotify:artist:5Treq1MbA8Kw8EGwJc0nzy, spotify:artist:6gb39K86ctQFpICp7ps9hn, spotify:artist:6vsnsFUQWlelvGpD5PTfDo, spotify:artist:6MeckwC4hczGmKEunXKC1Q","KANDYTOWN, BSC, DIAN, MUD","spotify:album:4fT8iF0bYo5artHrHIavze","HND (feat. MUD, BSC & DIAN)","2019-09-06","1","1","243246","true","30","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:2z5dsNlsmFlRrjPkwspZU7","KAMISAMA","spotify:artist:4QBaxNPLrpxn48GQpBvNgn","ODD Foot Works","spotify:album:2RN6CaG1ENsdoCBnIB8mZK","KAMISAMA","2019-06-26","1","1","212200","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:69i3LuzNzLlapAWIIpVDgI","美しい顔","spotify:artist:4VIGlACQnSacU0b1HTLA7y","Asako Toki","spotify:album:0RHlKb9mbaKaeN5GzsSw6e","美しい顔","2019-09-11","1","1","219642","false","23","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:2Sd0j9AsTYV84LrU4NL8ML","F it Up (Live Sesh)","spotify:artist:6uIst176jhzooPMetg2rtH","Louis Cole","spotify:album:6NC8HnHlcCexYjukZIkYmJ","Live Sesh and Xtra Songs","2019-04-05","1","1","260833","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0qW26HRC49wd7w03iaaZUo","The Other Side","spotify:artist:1VgjAK52kjkQJQQRhTn02t","Moonchild","spotify:album:6XkV7UX68o3meM5Yl3BnMC","Little Ghost","2019-09-06","1","3","364120","false","3","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:4QeJJXqKtMDFYMWhcvwdMU","Changes","spotify:artist:0QTEYauMG3DrAVPXCYMseu","Mala","spotify:album:7rtkA3xcICf9NWuRxcJVy4","Forgive / Changes","2007-04-18","1","1","410973","false","42","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:5t4JQLYbQAuVPhaqG0pHDl","Velvet","spotify:artist:5pHwJakVgh9gOqUEoT9ZYz","falcxne","spotify:album:28ym7u3RIOpzb0xnd7J5XQ","Velvet","2019-08-21","1","1","172888","false","19","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:1J9Ez2ZIL0CPfsxwpQyORi","Burn (feat. Keyon Harrold)","spotify:artist:5tA28joO5iZ0eCnvyctqRH, spotify:artist:4JG781pl96pL2h0AoERgOA","Reuben James, Keyon Harrold","spotify:album:6a62LHyRbgkwbGo0nVDeFZ","Adore","2019-06-28","1","2","276533","false","32","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0WQZG47PGOUzuQuMpB8gC0","Fuck No (feat. Brasstracks & PhiloSofie)","spotify:artist:5uhqkMm8dyQvX83kl4Znq0, spotify:artist:5sKvgmG84C0bIMWeS2SRPr, spotify:artist:5Mvx3dMV17trz9HTdF2AkQ","99 Neighbors, Brasstracks, PhiloSofie","spotify:album:6emYAaTOYwM5DeqvTpsDWT","Fuck No (feat. Brasstracks & PhiloSofie)","2019-09-10","1","1","231601","true","64","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6VpixOqGbywfTDhrUAT6S0","Ripstick","spotify:artist:5uhqkMm8dyQvX83kl4Znq0","99 Neighbors","spotify:album:6mYrasjAeYYHETr84VTOVm","Ripstick","2019-08-20","1","1","175284","true","58","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0M6rITkLFIAMXPZWHpvJ7I","When The Fires Come","spotify:artist:6OqhFYFJDnBBHas02HopPT","Kero Kero Bonito","spotify:album:3YnimSecp20MLo9OhSLWpN","When The Fires Come","2019-09-09","1","1","220433","false","37","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:4zQuwW24dweWcaX0fEJkP2","You Know I'm No Good","spotify:artist:6Q192DXotxtaysaqNPy5yR","Amy Winehouse","spotify:album:097eYvf9NKjFnv4xA9s2oV","Back To Black","2006-10-27","1","2","256946","false","69","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3ZS6nAQHjvHezX2ncHma2s","All Tinted","spotify:artist:7qd6KGoABHifvXKeFNe2Yb","Wolftyla","spotify:album:7adiBGuL9uUEDtGlwkplZf","All Tinted","2019-08-06","1","1","197952","false","58","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0BNYamtbh8ifYgvShfdeMD","Daemon Veil","spotify:artist:2c2X6dr1PHctH24BxNOjHi, spotify:artist:0gXx2aQ2mfovDfqCw10MQC","Eprom, G Jones","spotify:album:7mFHjr0l2KLgxlnQ6WTjpO","Daemon Veil","2019-07-12","1","1","302546","false","30","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0QgNknUfBoAKspeJXNKk5Q","Comme des Garçons","spotify:artist:51FKMPw06mntCaz6yO6ddg","Jiwoo","spotify:album:2pea9jjb6aDDhS94HLCm0T","Maison","2019-07-06","1","2","298000","false","54","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:5XR2r8uYYnUNVyks8X6CUa","Reverie","spotify:artist:4SQdUpG4f7UbkJG3cJ2Iyj","Arca","spotify:album:1MQO4j8QExVgmnplbIodEU","Arca","2017-04-07","1","5","192767","false","33","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:7MGNHuYwmm9UjQgdVciO1v","Feel (feat. Lianne La Havas)","spotify:artist:0QWrMNukfcVOmgEU0FEDyD, spotify:artist:2RP4pPHTXlQpDnO9LvR7Yt","Jacob Collier, Lianne La Havas","spotify:album:3zNi5dCpkbm4zv7h1vGOMy","Djesse Vol. 2","2019-07-19","1","6","390560","false","53","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6J70kgeQNaEHrV0fkVjaog","Crisis","spotify:artist:1yichGiWypAveyEdLc6Ad6","Poetic Thrust","spotify:album:2ZWDWfVOJTrlRUZDqTkQ4Q","Crisis","2017-11-09","1","1","292576","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0jC2kxv8J5OK0dQZntek2v","Curfew","spotify:artist:0QTEYauMG3DrAVPXCYMseu","Mala","spotify:album:7zWvRIE92oA89f72ILOgMA","Mala in Cuba","2012-09-10","1","10","250287","false","14","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:4PbkRQYO6MskPy1WMlfeIa","Coast","spotify:artist:2fDDO0XpbOgfLcmINVgRKy, spotify:artist:1o1szEyRkKUmDfqHOsU9b5","Triton Stone, Chuck Strangers","spotify:album:0J6enzWJhHb4vbO3O75Bmt","Coast","2019-07-31","1","1","172956","true","12","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:4vqhZ5VAfbUKkHJamsWNOL","Snitch","spotify:artist:5TgQ66WuWkoQ2xYxaSTnVP, spotify:artist:0id62QV2SZZfvBn9xpmuCl","Netsky, Aloe Blacc","spotify:album:1MSMvccLlhUYBPG5ySggJQ","Snitch","2019-07-25","1","1","185733","true","51","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3Whtx7rrT22q8yudrDdyq8","Shiwawu","spotify:artist:3QAWvRmq1TMLuNtDKVyRaW, spotify:artist:4SwLuQAfzvjEuIx6SVwWZP","Odunsi (The Engine), TMXO","spotify:album:05n4iWjuPK77HssS6BLIpL","TIME OF OUR LIVES","2016-08-01","1","6","170161","false","12","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6lzesXy8JRgij1Phdbfscj","Breaking Up","spotify:artist:4V4Z3qMCwYofWHtip6ePF6, spotify:artist:0FWhHIfPV3MjJbmdMws8Tn, spotify:artist:5jNGQ7VOU87x5402JjhTtd, spotify:artist:1oWMTa07veeLLYEX2qW3yi","Bobby Caldwell, Jack Splash, Deniece Williams, Eric Biddines","spotify:album:1wtiPnIbQQasysdndqU0ZX","Cool Uncle","2015-11-13","1","3","265260","false","26","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3nXCaYDeKPeUiUyGThNSEs","Filosofia de Boteco","spotify:artist:53iGNetIf91uZx4Jb54cgb","Haikaiss","spotify:album:5NXJgS9adRvK9mhnAF9XHe","Perfil","2011-07-29","1","5","250044","false","47","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:63xRnilN9zZJxlXgdkuS8u","Post Verified Lifestyle","spotify:artist:6yJ6QQ3Y5l0s0tn7b0arrO","JPEGMAFIA","spotify:album:5ilsl5R2lGACTnPZMKIp7o","All My Heroes Are Cornballs","2019-09-13","1","14","215470","true","44","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6O5AGRHIKvSeyWIUpWfugt","17","spotify:artist:6QrRSfwkZsixVIgDRhpToh","Ian Ewing","spotify:album:41UC3rVr8QlcwvhBRNxkJB","Always Home","2019-09-09","1","6","183750","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:320WwExOiFQ1BXvdtp7xsc","Exit Sign (feat. Gallant)","spotify:artist:2x7EATekOPhFGRx3syMGEC, spotify:artist:7wFDo161xYdeaiLz3KIHoM","The Knocks, Gallant","spotify:album:6poGB37O7AqGjKZ9Pr3Vdf","Exit Sign (feat. Gallant)","2019-09-13","1","1","185571","false","35","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:48mxAYs060Ms2qUrr3tJxj","Gravitate - Hemai Remix","spotify:artist:39cDMNnxwjrKJE1dyt47jh, spotify:artist:0eOlWPcqRSIbrJ1i9ESFhz","Oscar Jerome, Hemai","spotify:album:36xdqm0DePWS95Ya99B4FE","Gravitate (Hemai Remix)","2019-08-29","1","1","196000","false","21","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:4IJCpw6mk5TpLeEIBEc6K7","Bitter Pill","spotify:artist:4uaGojdWj4H6cTJydZUPWG, spotify:artist:60k4atxgEIMFz4DWHp0le1, spotify:artist:2NWuUOptHRTogSZghYspAE","Christian Kuria, Braxton Cook, Jack Dine","spotify:album:3rrTkOUpmMF7NziwGNxBkM","Bitter Pill","2019-09-04","1","1","240837","true","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:7LQFY6GJK7stOTtxXTGI01","Dark Circles","spotify:artist:60NNvDqsif0u40CXMV6jDQ","Ryan Beatty","spotify:album:4SbGpU9MDHlx7yoL4UTnWj","Dark Circles","2019-09-06","1","1","280660","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6kLEV4RF4HySkPmGeNOFT8","Be On My Way (Full)","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","spotify:album:0IMTA2Wz6p8CNZ0MDK2zvg","I Used To Know Her","2019-08-30","1","5","157906","false","53","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:2yGzZkY6OGXWgS5vpd5VuF","Control Me","spotify:artist:3VQDqjQ4wJyw8PzpGdlZpB","Colde","spotify:album:1H0pRXIPjc1ialln87CLRi","Control Me","2019-09-05","1","1","206999","false","54","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:69hPfpEU0INTt4IzpIbqds","Cashmere Tears","spotify:artist:1HMhQzj2QXxR40zGDdaK6y","Kojey Radical","spotify:album:5y5Je353ZsPKl9fuO10ZpA","Cashmere Tears","2019-09-13","1","5","211179","false","50","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3aUviSdBVbsdmH406j5GZC","Crush","spotify:artist:6I3MElirhT5t6Kf7p0hGk9","Duckwrth","spotify:album:1R9BIE7X0fzMrn3XHvetFO","Crush","2019-08-30","1","1","135013","false","63","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3B5iO2B4HxZDXfmIGrQq9z","Erase","spotify:artist:6iWuBN32BqCJAeXW6o3nil","Cautious Clay","spotify:album:6DDLcNQXmKpWTW195gkI0d","Erase","2019-09-13","1","1","144000","true","56","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:7cjkfm6d5CBqcy2OEXN8ax","Morning Sun","spotify:artist:0h6JSIfoSSbXtaBWiUC4Wy","DRWN.","spotify:album:0Zl6iqIGCARmjQ9xYEqUn4","Mad Chill, Vol. 2","2019-09-06","1","4","124970","false","5","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0GSCAqCsmp7OVUWwC6sSgT","Psycho","spotify:artist:3r1XkJ7vCs8kHBSzGvPLdP, spotify:artist:6fxyWrfmjcbj5d12gXeiNV","slowthai, Denzel Curry","spotify:album:0kWahEXdUersaxWrukioH2","Psycho","2019-09-10","1","1","173177","true","56","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:2DLrgv7HhJanCuD8L9uJLR","Zenzenzense - movie ver.","spotify:artist:1EowJ1WwkMzkCkRomFhui7","RADWIMPS","spotify:album:4qApTp9557qYZzRLEih4uP","Your Name.","2016-08-24","1","8","285880","false","68","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6PtKtD9zJv2CGUfH2kjzmr","Fantasy Delight","spotify:artist:2tW7TitNzNibILuWCEhBLS","JNTHN STEIN","spotify:album:3327EvqIFObtPtwvb7P2qB","Fantasy Delight","2019-09-06","1","1","174782","false","4","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0y25XP8489SxnEx6y4370g","Cotton Candy Clouds","spotify:artist:1sdnOXw9epamqw5ERPK8T5, spotify:artist:62Jfwxon19ZOT9eSL6bvtY, spotify:artist:2CBKZUJVsx1kf3xqanzKSR","Valntn, Sweater Beats, Trevor Dering","spotify:album:4mP2xPV4qTeNfKvga2cCJR","Cotton Candy Clouds","2019-09-06","1","1","155379","false","44","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3G4hi8EGms8uXskSbTPyyK","Grave Money.","spotify:artist:1vZAPVpvdBFzQX1KIggCLx","oxy_gin","spotify:album:1mAubq4GyTzyXrUC9Ue7xH","Grave Money.","2019-08-10","1","1","188682","true","2","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:5dBREAFlHitnu99IHDQi4l","Worries 걱정","spotify:artist:6Q4tDWdAQdRjV4pAuqiHQW","KIRARA","spotify:album:4juD3p5xvgts6zCQzlQYKl","Sarah","2018-08-11","1","1","467363","false","9","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:3891ibHrGPiwEKNwR1eyYi","Misty Head / Sunny Street - Live In Amsterdam","spotify:artist:39cDMNnxwjrKJE1dyt47jh","Oscar Jerome","spotify:album:2iNVjeMqaUoYWCbjw8mwoV","Misty Head / Sunny Street (Live In Amsterdam)","2019-09-04","1","1","478075","false","28","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:213mFbWiSzoDkRcrdcaY0R","In-between","spotify:artist:1SQeTDXO492WB6aFvrntSS, spotify:artist:0ukgrNYk51TkMQr0f2Br4Q","Lily Moore, Maverick Sabre","spotify:album:4Eqlbx4iJRb8aqHHSrqYNe","In-between","2019-08-27","1","1","160520","false","42","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:2IldbLkSp3MQ1z5cv0g01o","You & Me (feat. Buddy)","spotify:artist:2u6jNcpusijFS6ZzuWRwMv, spotify:artist:2fOvE1l01YyORhYzwoaLCM, spotify:artist:6PDLwWvgYNMfBRLqC1h5cJ","Moss Kena, Miraa May, Buddy","spotify:album:3rfpezUcxqpzYlKialJEe4","You & Me (feat. Buddy)","2019-08-15","1","1","202285","false","38","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0Rtf1PWeXnQLsFFyOcQrnk","Higher","spotify:artist:5rBFU1rhgs1nNghopuj9k8","((( O )))","spotify:album:1r7U4AeGhQmZvCP0jWZXXI","((( ~ )))","2019-04-05","1","1","237875","false","43","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:53pUcRicDKeHPAMyuD2tsD","Walls","spotify:artist:29oWM4DINZdTGRS0xKihHR, spotify:artist:7jCBzrD5wYqeGRyYUHJ3E9, spotify:artist:3JPH3i903T7TJIF6cWO5yV","Tera Kòrá, Youp, Thierry Ganz","spotify:album:10A0s6L0pUwfCoqhhssYzn","Walls","2019-08-02","1","1","183500","false","38","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:5k522zhACDXgfr6O4Hjogq","Someone That You Love","spotify:artist:3zGBYPgeO80hsA9j8AsShz","Yandhi","spotify:album:1XcwENXvQslGuKnTMk2m3C","Someone That You Love","2019-06-10","1","1","143360","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:7zTTDkkLkJ2iHAqq1daDCr","OUTTA MY MIND","spotify:artist:6NgYKD0TKGjwtRFqTyyqKF","Monsune","spotify:album:6WWXMhWEmIM9SaAyZCFvYL","OUTTA MY MIND","2019-08-30","1","1","226005","false","66","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0drfzXY7NOynrVQULwpQWn","Cry Baby","spotify:artist:5yoJncvEp3IWsVWvH5f7fg, spotify:artist:6WSGvkpkizLBaN4vbhuIjs, spotify:artist:2p13eHCal7qrUX1r0Hb7T7","Paige Garabito, Shintaro Yasuda, VRITRA","spotify:album:1optOWQCfYioaXiBUbyjlR","Cry Baby","2019-08-29","1","1","216936","true","8","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:4RVXyBjEedKV90LvSLyxjm","Good To Me","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","H.E.R.","spotify:album:0IMTA2Wz6p8CNZ0MDK2zvg","I Used To Know Her","2019-08-30","1","14","430106","false","48","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:5x2BkrW8fu49WnCnzW7E1g","IS YOU UP?","spotify:artist:45AMD9qU0ERQY5RvR7deHR","Che Ecru","spotify:album:7pqfjSqeoEdlaZbcu1vmzq","Ghosts Need Love 2","2019-08-14","1","4","215327","true","30","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:4knQ536ymVE6WJTlmTlISw","Compromise (feat. Sabrina Claudio)","spotify:artist:7wFDo161xYdeaiLz3KIHoM, spotify:artist:30DhU7BDmF4PH0JVhu8ZRg","Gallant, Sabrina Claudio","spotify:album:5sTglsazSFT2Wkvc7cbKdA","Compromise (feat. Sabrina Claudio)","2019-09-06","1","1","185371","false","12","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:6ztwqiJUrZ6gPBvNHOgQDi","FOR YOUR EYES ONLY","spotify:artist:2LZDXcxJWgsJfKXZv9a5eG","Cashmere Cat","spotify:album:2sTnxMd5a3MuDoQiFQDIXf","FOR YOUR EYES ONLY","2019-09-06","1","1","188673","false","0","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:0uzZ0xDd86O3FMbKiNGWhW","Forever Young","spotify:artist:4yvE3ttbP5uRwBQ0ZrhOPi, spotify:artist:79g2STpP2iV1xfgHuhrhX0","GIANT PINK, Leellamarz","spotify:album:322s5ngWssj3UuDr9EZF4d","Forever Young","2019-08-06","1","1","186293","false","27","spotify:user:1227113","2019-12-13T16:28:46Z"
"spotify:track:2J8DmAA6QON4rhKS12sdvf","Mirror Mirror","spotify:artist:4yvE3ttbP5uRwBQ0ZrhOPi","GIANT PINK","spotify:album:0FgtVXXDn2Y9qfwsrWfhZl","Mirror Mirror","2019-02-25","1","1","159366","false","33","spotify:user:1227113","2019-12-13T16:28:46Z"
